Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NG-K-3001,Nigeria,Kitchen,Double Door Fridge,1794768,NGN,Model: Double Rev-9; Power: 793W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 10%; Batch: B-667; Location: Nigeria.
ZA-K-4498,South Africa,Kitchen,Dishwasher Silent,27695,ZAR,Model: Dishwasher Rev-8; Power: 1917W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 13%; Batch: B-144; Location: South Africa.
IN-O-4499,India,Office,Jet Print Pro,107714,INR,Model: Jet Rev-1; Power: 460W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 5%; Batch: B-786; Location: India.
GH-K-4500,Ghana,Kitchen,Air Fryer Pro,2688,GHS,Model: Air Rev-5; Power: 1190W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 7%; Batch: B-209; Location: Ghana.
IN-A-4501,India,Automotive,Roof Rack Cargo Box,67441,INR,Model: Roof Rev-1; Power: 2373W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 32%; Batch: B-877; Location: India.
GH-E-4502,Ghana,Electronics,Nova Phone Z,1846,GHS,Model: Nova Rev-1; Power: 374W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 21%; Batch: B-842; Location: Ghana.
GH-F-4503,Ghana,Furniture,Oak Dining Table,614,GHS,Model: Oak Rev-2; Power: 1349W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 7%; Batch: B-969; Location: Ghana.
ZA-O-4504,South Africa,Office,File Cabinet 3-Drawer,36349,ZAR,Model: File Rev-6; Power: 1320W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 28%; Batch: B-562; Location: South Africa.
GH-E-4505,Ghana,Electronics,Digital Camera 4K,487,GHS,Model: Digital Rev-5; Power: 833W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 23%; Batch: B-616; Location: Ghana.
UG-K-4506,Uganda,Kitchen,Bread Maker,3434666,UGX,Model: Bread Rev-8; Power: 1298W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-848; Location: Uganda.
CM-F-4507,Cameroon,Furniture,Ergo Office Chair,173556,XAF,Model: Ergo Rev-2; Power: 541W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 31%; Batch: B-270; Location: Cameroon.
KE-F-4508,Kenya,Furniture,King Size Bed Frame,495207,KES,Model: King Rev-4; Power: 1766W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 25%; Batch: B-809; Location: Kenya.
KE-F-4509,Kenya,Furniture,Coffee Table Glass,132643,KES,Model: Coffee Rev-6; Power: 1621W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 28%; Batch: B-681; Location: Kenya.
UG-E-4510,Uganda,Electronics,External SSD 2TB,3394073,UGX,Model: External Rev-7; Power: 860W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 24%; Batch: B-659; Location: Uganda.
IC-F-4511,Ivory Coast,Furniture,King Size Bed Frame,1806640,XOF,Model: King Rev-1; Power: 709W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 24%; Batch: B-124; Location: Ivory Coast.
RW-O-4512,Rwanda,Office,Mechanical RGB Keyboard,3764659,RWF,Model: Mechanical Rev-10; Power: 561W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 2%; Batch: B-606; Location: Rwanda.
RW-O-4513,Rwanda,Office,Jet Print Pro,2774127,RWF,Model: Jet Rev-2; Power: 415W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 13%; Batch: B-874; Location: Rwanda.
NG-E-4514,Nigeria,Electronics,Digital Camera 4K,3404743,NGN,Model: Digital Rev-9; Power: 1898W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 26%; Batch: B-466; Location: Nigeria.
IC-E-4515,Ivory Coast,Electronics,External SSD 2TB,1692153,XOF,Model: External Rev-2; Power: 2177W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-374; Location: Ivory Coast.
IN-A-4516,India,Automotive,Roof Rack Cargo Box,216838,INR,Model: Roof Rev-1; Power: 1293W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-886; Location: India.
UG-K-4517,Uganda,Kitchen,Turbo-Blend 500,5277940,UGX,Model: Turbo-Blend Rev-2; Power: 1294W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-955; Location: Uganda.
NG-K-4518,Nigeria,Kitchen,Induction Cooktop,3954680,NGN,Model: Induction Rev-7; Power: 2264W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 20%; Batch: B-879; Location: Nigeria.
NG-F-4519,Nigeria,Furniture,Wardrobe Classic,2884065,NGN,Model: Wardrobe Rev-1; Power: 1270W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 30%; Batch: B-688; Location: Nigeria.
IN-K-4520,India,Kitchen,Slow Cooker Digital,117880,INR,Model: Slow Rev-4; Power: 1297W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 5%; Batch: B-633; Location: India.
RW-A-4521,Rwanda,Automotive,Motorcycle Delivery Pro,1258307,RWF,Model: Motorcycle Rev-3; Power: 327W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 6%; Batch: B-152; Location: Rwanda.
KE-E-4522,Kenya,Electronics,Apex Smart Tab,372595,KES,Model: Apex Rev-8; Power: 1519W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 35%; Batch: B-603; Location: Kenya.
RW-F-4523,Rwanda,Furniture,King Size Bed Frame,748486,RWF,Model: King Rev-9; Power: 2259W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 21%; Batch: B-773; Location: Rwanda.
IC-F-4524,Ivory Coast,Furniture,Recliner Armchair,1479224,XOF,Model: Recliner Rev-9; Power: 1935W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 9%; Batch: B-130; Location: Ivory Coast.
NG-K-4525,Nigeria,Kitchen,Microwave Oven,2925356,NGN,Model: Microwave Rev-4; Power: 579W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 32%; Batch: B-436; Location: Nigeria.
GH-F-4526,Ghana,Furniture,Coffee Table Glass,4507,GHS,Model: Coffee Rev-7; Power: 2026W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 32%; Batch: B-571; Location: Ghana.
ZA-E-4527,South Africa,Electronics,External SSD 2TB,49547,ZAR,Model: External Rev-9; Power: 165W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 8%; Batch: B-952; Location: South Africa.
ZA-A-4528,South Africa,Automotive,Utility Van,50644,ZAR,Model: Utility Rev-4; Power: 956W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 22%; Batch: B-719; Location: South Africa.
IC-F-4529,Ivory Coast,Furniture,Comfort Sofa,1130798,XOF,Model: Comfort Rev-5; Power: 1200W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-776; Location: Ivory Coast.
UG-F-4530,Uganda,Furniture,Outdoor Patio Set,19728294,UGX,Model: Outdoor Rev-8; Power: 1211W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 12%; Batch: B-682; Location: Uganda.
IC-F-4531,Ivory Coast,Furniture,Minimalist Bookshelf,821350,XOF,Model: Minimalist Rev-10; Power: 1399W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 21%; Batch: B-787; Location: Ivory Coast.
ZA-K-4532,South Africa,Kitchen,Microwave Oven,32913,ZAR,Model: Microwave Rev-4; Power: 1096W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 33%; Batch: B-542; Location: South Africa.
CM-K-4533,Cameroon,Kitchen,Double Door Fridge,1010287,XAF,Model: Double Rev-2; Power: 786W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 10%; Batch: B-368; Location: Cameroon.
IN-E-4534,India,Electronics,Smart Watch Elite,215890,INR,Model: Smart Rev-2; Power: 1970W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 6%; Batch: B-919; Location: India.
UG-A-4535,Uganda,Automotive,All-Terrain 4x4,14798602,UGX,Model: All-Terrain Rev-4; Power: 1854W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 11%; Batch: B-681; Location: Uganda.
NL-A-4536,Netherlands,Automotive,Titan SUV,1647,EUR,Model: Titan Rev-5; Power: 453W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 31%; Batch: B-892; Location: Netherlands.
NL-F-4537,Netherlands,Furniture,Ergo Office Chair,2989,EUR,Model: Ergo Rev-5; Power: 1993W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 18%; Batch: B-226; Location: Netherlands.
NG-F-4538,Nigeria,Furniture,Zenith Standing Desk,1642664,NGN,Model: Zenith Rev-2; Power: 401W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 28%; Batch: B-650; Location: Nigeria.
IN-K-4539,India,Kitchen,EcoVolt Smart Kettle,176362,INR,Model: EcoVolt Rev-3; Power: 356W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 4%; Batch: B-217; Location: India.
NL-O-4540,Netherlands,Office,Paper Shredder,2188,EUR,Model: Paper Rev-7; Power: 602W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 20%; Batch: B-523; Location: Netherlands.
KE-F-4541,Kenya,Furniture,Recliner Armchair,97336,KES,Model: Recliner Rev-5; Power: 361W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-462; Location: Kenya.
NL-F-4542,Netherlands,Furniture,Zenith Standing Desk,2345,EUR,Model: Zenith Rev-7; Power: 2211W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 30%; Batch: B-573; Location: Netherlands.
RW-K-4543,Rwanda,Kitchen,Air Fryer Pro,70682,RWF,Model: Air Rev-8; Power: 1009W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 9%; Batch: B-414; Location: Rwanda.
UG-K-4544,Uganda,Kitchen,Dishwasher Silent,15476509,UGX,Model: Dishwasher Rev-2; Power: 506W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-922; Location: Uganda.
IN-K-4545,India,Kitchen,Air Fryer Pro,16252,INR,Model: Air Rev-6; Power: 2347W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 31%; Batch: B-203; Location: India.
GH-F-4546,Ghana,Furniture,Comfort Sofa,20621,GHS,Model: Comfort Rev-4; Power: 2081W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-544; Location: Ghana.
IN-A-4547,India,Automotive,Luxury Coupe,162198,INR,Model: Luxury Rev-5; Power: 497W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 16%; Batch: B-379; Location: India.
NL-F-4548,Netherlands,Furniture,Wardrobe Classic,491,EUR,Model: Wardrobe Rev-2; Power: 1022W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-376; Location: Netherlands.
CM-F-4549,Cameroon,Furniture,Coffee Table Glass,1697118,XAF,Model: Coffee Rev-5; Power: 1237W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 24%; Batch: B-795; Location: Cameroon.
IC-O-4550,Ivory Coast,Office,Projector 4K,1236354,XOF,Model: Projector Rev-7; Power: 578W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 34%; Batch: B-113; Location: Ivory Coast.
IN-O-4551,India,Office,File Cabinet 3-Drawer,3552,INR,Model: File Rev-4; Power: 1999W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 26%; Batch: B-593; Location: India.
GH-A-4552,Ghana,Automotive,Electric Scooter,17642,GHS,Model: Electric Rev-9; Power: 1556W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 31%; Batch: B-577; Location: Ghana.
GH-E-4553,Ghana,Electronics,4K Ultra Monitor,13260,GHS,Model: 4K Rev-4; Power: 411W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-223; Location: Ghana.
CM-F-4554,Cameroon,Furniture,Ergo Office Chair,1675468,XAF,Model: Ergo Rev-1; Power: 1831W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 21%; Batch: B-941; Location: Cameroon.
NG-E-4555,Nigeria,Electronics,4K Ultra Monitor,2993529,NGN,Model: 4K Rev-9; Power: 1317W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 24%; Batch: B-934; Location: Nigeria.
GH-O-4556,Ghana,Office,Jet Print Pro,6832,GHS,Model: Jet Rev-5; Power: 2286W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 14%; Batch: B-417; Location: Ghana.
NG-A-4557,Nigeria,Automotive,City Hybrid Compact,2905705,NGN,Model: City Rev-6; Power: 2303W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 26%; Batch: B-682; Location: Nigeria.
IN-E-4558,India,Electronics,Smart Watch Elite,60249,INR,Model: Smart Rev-7; Power: 1460W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 9%; Batch: B-731; Location: India.
KE-O-4559,Kenya,Office,Paper Shredder,319301,KES,Model: Paper Rev-5; Power: 2383W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 9%; Batch: B-595; Location: Kenya.
UG-E-4560,Uganda,Electronics,Nova Phone Z,2348799,UGX,Model: Nova Rev-1; Power: 1288W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 34%; Batch: B-553; Location: Uganda.
KE-F-4561,Kenya,Furniture,Comfort Sofa,187692,KES,Model: Comfort Rev-6; Power: 575W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 28%; Batch: B-998; Location: Kenya.
IN-O-4562,India,Office,Whiteboard Magnetic,181753,INR,Model: Whiteboard Rev-6; Power: 342W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 25%; Batch: B-274; Location: India.
KE-K-4563,Kenya,Kitchen,Turbo-Blend 500,320123,KES,Model: Turbo-Blend Rev-9; Power: 1012W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 4%; Batch: B-524; Location: Kenya.
ZA-F-4564,South Africa,Furniture,Coffee Table Glass,25598,ZAR,Model: Coffee Rev-1; Power: 837W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 28%; Batch: B-495; Location: South Africa.
IC-K-4565,Ivory Coast,Kitchen,Turbo-Blend 500,500347,XOF,Model: Turbo-Blend Rev-10; Power: 352W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 29%; Batch: B-446; Location: Ivory Coast.
CM-K-4566,Cameroon,Kitchen,Bread Maker,484386,XAF,Model: Bread Rev-8; Power: 2314W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 12%; Batch: B-612; Location: Cameroon.
IC-F-4567,Ivory Coast,Furniture,Wardrobe Classic,606712,XOF,Model: Wardrobe Rev-7; Power: 412W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 30%; Batch: B-704; Location: Ivory Coast.
NG-O-4568,Nigeria,Office,Vertical Ergonomic Mouse,779114,NGN,Model: Vertical Rev-1; Power: 2367W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 33%; Batch: B-769; Location: Nigeria.
ZA-E-4569,South Africa,Electronics,Bluetooth Speaker Rugged,16769,ZAR,Model: Bluetooth Rev-6; Power: 1281W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 20%; Batch: B-715; Location: South Africa.
NL-K-4570,Netherlands,Kitchen,Microwave Oven,547,EUR,Model: Microwave Rev-4; Power: 2367W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-568; Location: Netherlands.
IC-O-4571,Ivory Coast,Office,Jet Print Pro,438448,XOF,Model: Jet Rev-8; Power: 161W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 25%; Batch: B-899; Location: Ivory Coast.
NG-O-4572,Nigeria,Office,HD Web Camera,3276372,NGN,Model: HD Rev-3; Power: 1109W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 19%; Batch: B-312; Location: Nigeria.
NL-E-4573,Netherlands,Electronics,External SSD 2TB,1056,EUR,Model: External Rev-1; Power: 2390W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 12%; Batch: B-513; Location: Netherlands.
UG-K-4574,Uganda,Kitchen,Slow Cooker Digital,3118825,UGX,Model: Slow Rev-3; Power: 857W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 4%; Batch: B-148; Location: Uganda.
ZA-K-4575,South Africa,Kitchen,Air Fryer Pro,43014,ZAR,Model: Air Rev-4; Power: 2282W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 27%; Batch: B-441; Location: South Africa.
KE-K-4576,Kenya,Kitchen,Turbo-Blend 500,463523,KES,Model: Turbo-Blend Rev-5; Power: 1443W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 2%; Batch: B-234; Location: Kenya.
ZA-F-4577,South Africa,Furniture,Ergo Office Chair,15480,ZAR,Model: Ergo Rev-9; Power: 504W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 29%; Batch: B-498; Location: South Africa.
IN-A-4578,India,Automotive,Utility Van,74125,INR,Model: Utility Rev-7; Power: 1381W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 23%; Batch: B-786; Location: India.
CM-O-4579,Cameroon,Office,Projector 4K,1397070,XAF,Model: Projector Rev-2; Power: 2013W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 34%; Batch: B-856; Location: Cameroon.
RW-O-4580,Rwanda,Office,Vertical Ergonomic Mouse,3953630,RWF,Model: Vertical Rev-4; Power: 1286W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 29%; Batch: B-244; Location: Rwanda.
UG-K-4581,Uganda,Kitchen,Espresso Machine,14051256,UGX,Model: Espresso Rev-3; Power: 1384W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 7%; Batch: B-173; Location: Uganda.
IN-K-4582,India,Kitchen,Bread Maker,74955,INR,Model: Bread Rev-3; Power: 1828W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 6%; Batch: B-324; Location: India.
IN-O-4583,India,Office,Scan Elite 50,123632,INR,Model: Scan Rev-8; Power: 272W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-959; Location: India.
IC-E-4584,Ivory Coast,Electronics,4K Ultra Monitor,628462,XOF,Model: 4K Rev-10; Power: 1792W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 19%; Batch: B-838; Location: Ivory Coast.
IC-K-4585,Ivory Coast,Kitchen,Microwave Oven,1975681,XOF,Model: Microwave Rev-5; Power: 1134W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 19%; Batch: B-210; Location: Ivory Coast.
RW-K-4586,Rwanda,Kitchen,Slow Cooker Digital,2073683,RWF,Model: Slow Rev-3; Power: 1004W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-660; Location: Rwanda.
GH-F-4587,Ghana,Furniture,Oak Dining Table,15937,GHS,Model: Oak Rev-1; Power: 930W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 2%; Batch: B-869; Location: Ghana.
RW-K-4588,Rwanda,Kitchen,EcoVolt Smart Kettle,1806173,RWF,Model: EcoVolt Rev-4; Power: 1959W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 23%; Batch: B-717; Location: Rwanda.
RW-O-4589,Rwanda,Office,Whiteboard Magnetic,2761244,RWF,Model: Whiteboard Rev-6; Power: 1347W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 22%; Batch: B-372; Location: Rwanda.
ZA-A-4590,South Africa,Automotive,Luxury Coupe,41185,ZAR,Model: Luxury Rev-10; Power: 2243W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 35%; Batch: B-744; Location: South Africa.
KE-F-4591,Kenya,Furniture,Recliner Armchair,327554,KES,Model: Recliner Rev-7; Power: 1391W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 28%; Batch: B-498; Location: Kenya.
IN-A-4592,India,Automotive,Luxury Coupe,214870,INR,Model: Luxury Rev-9; Power: 1651W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 19%; Batch: B-388; Location: India.
NL-O-4593,Netherlands,Office,Vertical Ergonomic Mouse,1680,EUR,Model: Vertical Rev-3; Power: 180W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 12%; Batch: B-535; Location: Netherlands.
GH-O-4594,Ghana,Office,Jet Print Pro,24452,GHS,Model: Jet Rev-4; Power: 1936W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 23%; Batch: B-141; Location: Ghana.
NL-E-4595,Netherlands,Electronics,4K Ultra Monitor,1264,EUR,Model: 4K Rev-6; Power: 1713W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 23%; Batch: B-111; Location: Netherlands.
CM-O-4596,Cameroon,Office,Paper Shredder,2055978,XAF,Model: Paper Rev-9; Power: 614W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-259; Location: Cameroon.
KE-K-4597,Kenya,Kitchen,Double Door Fridge,214861,KES,Model: Double Rev-9; Power: 1412W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 2%; Batch: B-474; Location: Kenya.
IC-K-4598,Ivory Coast,Kitchen,Air Fryer Pro,2305795,XOF,Model: Air Rev-3; Power: 996W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 34%; Batch: B-891; Location: Ivory Coast.
NL-F-4599,Netherlands,Furniture,Recliner Armchair,2826,EUR,Model: Recliner Rev-3; Power: 1084W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 19%; Batch: B-805; Location: Netherlands.
RW-E-4600,Rwanda,Electronics,External SSD 2TB,3135602,RWF,Model: External Rev-6; Power: 2165W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 17%; Batch: B-279; Location: Rwanda.
CM-K-4601,Cameroon,Kitchen,EcoVolt Smart Kettle,1412627,XAF,Model: EcoVolt Rev-10; Power: 1803W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 5%; Batch: B-350; Location: Cameroon.
CM-F-4602,Cameroon,Furniture,Wardrobe Classic,564846,XAF,Model: Wardrobe Rev-4; Power: 424W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 27%; Batch: B-137; Location: Cameroon.
IN-F-4603,India,Furniture,King Size Bed Frame,181216,INR,Model: King Rev-5; Power: 1771W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 26%; Batch: B-982; Location: India.
GH-F-4604,Ghana,Furniture,Outdoor Patio Set,9596,GHS,Model: Outdoor Rev-2; Power: 881W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 34%; Batch: B-405; Location: Ghana.
NG-F-4605,Nigeria,Furniture,Coffee Table Glass,2418944,NGN,Model: Coffee Rev-1; Power: 812W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 14%; Batch: B-741; Location: Nigeria.
CM-O-4606,Cameroon,Office,Scan Elite 50,2212568,XAF,Model: Scan Rev-10; Power: 2016W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 16%; Batch: B-282; Location: Cameroon.
NG-O-4607,Nigeria,Office,File Cabinet 3-Drawer,3375286,NGN,Model: File Rev-8; Power: 1522W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 26%; Batch: B-486; Location: Nigeria.
RW-F-4608,Rwanda,Furniture,King Size Bed Frame,1738507,RWF,Model: King Rev-4; Power: 2366W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 2%; Batch: B-423; Location: Rwanda.
UG-F-4609,Uganda,Furniture,Ergo Office Chair,720176,UGX,Model: Ergo Rev-6; Power: 823W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 5%; Batch: B-305; Location: Uganda.
