Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
GE-A-0000,Germany,Wearables,Fitness Tracker Band,30.04,EUR,"Steps, sleep, HR, 14-day battery",Margin 22% | Pacific Imports Inc | Fulfilled from NL depot
KE-P-3109,Kenya,Computing,Webcam HD Pro,7920.39,KES,"1080p 60fps, built-in mic, auto-focus",Warehouse A-12 | Nordic Wholesale | VIP margin 25%
US-Q-3110,United States,Home Appliances,Electric Fan Tower,54.25,USD,"Oscillating, 3 speeds, remote, timer",Margin 22% | Global Sourcing Co | Fulfilled from NL depot
SA-R-3111,South Africa,Wearables,Fitness Tracker Band,554.4,ZAR,"Steps, sleep, HR, 14-day battery",Global Sourcing Co | Promo margin 12% | Backorder until 02/15
US-S-3112,United States,Audio,Bluetooth Speaker,46.84,USD,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | Global Sourcing Co | Margin 22%
GH-T-3113,Ghana,Wearables,Fitness Tracker Band,385.71,GHS,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Promo margin 12% | Global Sourcing Co
NI-U-3114,Nigeria,Home Appliances,Electric Fan Tower,81388.47,NGN,"Oscillating, 3 speeds, remote, timer",Acme Electronics Ltd | Target margin 18% | Warehouse A-12
SA-V-3115,South Africa,Audio,Bluetooth Speaker,985.84,ZAR,"20W, waterproof IPX7, 15h playback",Pacific Imports Inc | Backorder until 02/15 | VIP margin 25%
NI-W-3116,Nigeria,Audio,Wireless Bluetooth Earbuds,61590.83,NGN,"ANC, 24h battery, IPX5, USB-C",Fulfilled from NL depot | VIP margin 25% | Pacific Imports Inc
US-X-3117,United States,Kitchen Appliances,Coffee Maker Drip,40.74,USD,"12-cup, programmable, thermal carafe",Target margin 18% | Global Sourcing Co | Low stock alert
NI-Y-3118,Nigeria,Personal Care,Electric Toothbrush,71105.49,NGN,"Sonic, 3 modes, 2-week battery",Warehouse A-12 | Acme Electronics Ltd | Target margin 18%
GH-Z-3119,Ghana,Audio,Wireless Bluetooth Earbuds,474.49,GHS,"ANC, 24h battery, IPX5, USB-C",Fulfilled from NL depot | Africa Direct Trading | Promo margin 12%
UK-A-3120,United Kingdom,Computing,"Tablet 10""",151.43,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Promo margin 12% | Backorder until 02/15 | Africa Direct Trading
SA-B-3121,South Africa,Home Appliances,Electric Fan Tower,928.67,ZAR,"Oscillating, 3 speeds, remote, timer",Low stock alert | Target margin 18% | Pacific Imports Inc
FR-C-3122,France,Computing,Mechanical Keyboard,74.65,EUR,"Cherry MX, RGB, wired, UK layout",Nordic Wholesale | Margin 22% | Low stock alert
SA-D-3123,South Africa,Computing,Webcam HD Pro,987.16,ZAR,"1080p 60fps, built-in mic, auto-focus",Promo margin 12% | Backorder until 02/15 | EuroTech Suppliers
KE-E-3124,Kenya,Personal Care,Electric Toothbrush,5478.21,KES,"Sonic, 3 modes, 2-week battery",Stock in WH3 Berlin | Acme Electronics Ltd | Bulk discount applies 15%
NI-F-3125,Nigeria,Lighting,LED Desk Lamp,46484.73,NGN,"Dimmable, USB port, 5 brightness levels",VIP margin 25% | Low stock alert | Acme Electronics Ltd
FR-G-3126,France,Wearables,Smart Watch Sport,80.89,EUR,"GPS, heart rate, 5ATM, 7-day battery",VIP margin 25% | Nordic Wholesale | Low stock alert
NI-H-3127,Nigeria,Audio,Bluetooth Speaker,76426.52,NGN,"20W, waterproof IPX7, 15h playback",Fulfilled from NL depot | VIP margin 25% | Africa Direct Trading
NI-I-3128,Nigeria,Home Appliances,Air Purifier Compact,158269.41,NGN,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | Target margin 18% | Pacific Imports Inc
GH-J-3129,Ghana,Wearables,Fitness Tracker Band,403.15,GHS,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Acme Electronics Ltd | Target margin 18%
US-K-3130,United States,Kitchen Appliances,Coffee Maker Drip,43.53,USD,"12-cup, programmable, thermal carafe",Low stock alert | Target margin 18% | Nordic Wholesale
GH-L-3131,Ghana,Computing,Webcam HD Pro,672.23,GHS,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Warehouse A-12 | Nordic Wholesale
NE-M-3132,Netherlands,Wearables,Fitness Tracker Band,28.18,EUR,"Steps, sleep, HR, 14-day battery",Africa Direct Trading | Bulk discount applies 15% | Low stock alert
SA-N-3133,South Africa,Lighting,LED Desk Lamp,491.07,ZAR,"Dimmable, USB port, 5 brightness levels",Margin 22% | Africa Direct Trading | Stock in WH3 Berlin
KE-O-3134,Kenya,Wearables,Smart Watch Sport,13072.97,KES,"GPS, heart rate, 5ATM, 7-day battery",Stock in WH3 Berlin | Acme Electronics Ltd | Promo margin 12%
UK-P-3135,United Kingdom,Home Appliances,Air Purifier Compact,71.9,GBP,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Global Sourcing Co | Promo margin 12%
UK-Q-3136,United Kingdom,Computing,Webcam HD Pro,42.93,GBP,"1080p 60fps, built-in mic, auto-focus",Warehouse A-12 | Margin 22% | EuroTech Suppliers
SA-R-3137,South Africa,Power & Batteries,Portable Power Bank 20K,516.94,ZAR,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Warehouse A-12 | Acme Electronics Ltd
SA-S-3138,South Africa,Home Appliances,Electric Fan Tower,989.9,ZAR,"Oscillating, 3 speeds, remote, timer",Warehouse A-12 | Africa Direct Trading | Promo margin 12%
GH-T-3139,Ghana,Computing,"Tablet 10""",2363.42,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Fulfilled from NL depot | Bulk discount applies 15% | EuroTech Suppliers
NE-U-3140,Netherlands,Lighting,LED Desk Lamp,24.95,EUR,"Dimmable, USB port, 5 brightness levels",Margin 22% | Acme Electronics Ltd | Warehouse A-12
KE-V-3141,Kenya,Computing,Mechanical Keyboard,10900.16,KES,"Cherry MX, RGB, wired, UK layout",Pacific Imports Inc | Stock in WH3 Berlin | Target margin 18%
GH-W-3142,Ghana,Kitchen Appliances,Coffee Maker Drip,508.51,GHS,"12-cup, programmable, thermal carafe",Promo margin 12% | Fulfilled from NL depot | EuroTech Suppliers
NE-X-3143,Netherlands,Wearables,Fitness Tracker Band,29.69,EUR,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Fulfilled from NL depot | Target margin 18%
CA-Y-3144,Canada,Kitchen Appliances,Coffee Maker Drip,52.86,CAD,"12-cup, programmable, thermal carafe",Nordic Wholesale | Bulk discount applies 15% | Fulfilled from NL depot
KE-Z-3145,Kenya,Home Appliances,Air Purifier Compact,13931.11,KES,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | Margin 22% | Pacific Imports Inc
FR-A-3146,France,Power & Batteries,Portable Power Bank 20K,23.42,EUR,"20000mAh, dual USB, 18W PD",Acme Electronics Ltd | Target margin 18% | Backorder until 02/15
KE-B-3147,Kenya,Wearables,Smart Watch Sport,10866.76,KES,"GPS, heart rate, 5ATM, 7-day battery",EuroTech Suppliers | Promo margin 12% | Warehouse A-12
GE-C-3148,Germany,Home Appliances,Air Purifier Compact,91.24,EUR,"HEPA H13, 3 speeds, 25m² coverage",Margin 22% | Stock in WH3 Berlin | Africa Direct Trading
FR-D-3149,France,Home Appliances,Electric Fan Tower,46.94,EUR,"Oscillating, 3 speeds, remote, timer",Low stock alert | Target margin 18% | EuroTech Suppliers
SA-E-3150,South Africa,Wearables,Fitness Tracker Band,572.4,ZAR,"Steps, sleep, HR, 14-day battery",Margin 22% | Warehouse A-12 | Africa Direct Trading
FR-F-3151,France,Computing,Mechanical Keyboard,74.16,EUR,"Cherry MX, RGB, wired, UK layout",Bulk discount applies 15% | Warehouse A-12 | Pacific Imports Inc
CA-G-3152,Canada,Wearables,Smart Watch Sport,125.65,CAD,"GPS, heart rate, 5ATM, 7-day battery",Pacific Imports Inc | Margin 22% | Warehouse A-12
GH-H-3153,Ghana,Computing,"Tablet 10""",2446.29,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Global Sourcing Co | Fulfilled from NL depot | Margin 22%
NI-I-3154,Nigeria,Solar & Power,Solar Inverter TS-9000-X,2092693.38,NGN,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Fulfilled from NL depot | Pacific Imports Inc
SA-J-3155,South Africa,Power & Batteries,Portable Power Bank 20K,472.41,ZAR,"20000mAh, dual USB, 18W PD",Backorder until 02/15 | Pacific Imports Inc | Bulk discount applies 15%
KE-K-3156,Kenya,Power & Batteries,Portable Power Bank 20K,3494.46,KES,"20000mAh, dual USB, 18W PD",Warehouse A-12 | Africa Direct Trading | Target margin 18%
CA-L-3157,Canada,Computing,Webcam HD Pro,85.2,CAD,"1080p 60fps, built-in mic, auto-focus",Backorder until 02/15 | Pacific Imports Inc | VIP margin 25%
GE-M-3158,Germany,Wearables,Fitness Tracker Band,30.06,EUR,"Steps, sleep, HR, 14-day battery",Low stock alert | Margin 22% | Africa Direct Trading
FR-N-3159,France,Power & Batteries,Portable Power Bank 20K,24.04,EUR,"20000mAh, dual USB, 18W PD",Acme Electronics Ltd | Warehouse A-12 | Bulk discount applies 15%
GE-O-3160,Germany,Lighting,LED Desk Lamp,25.4,EUR,"Dimmable, USB port, 5 brightness levels",Promo margin 12% | Warehouse A-12 | Pacific Imports Inc
KE-P-3161,Kenya,Home Appliances,Air Purifier Compact,12856.3,KES,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | Nordic Wholesale | Margin 22%
KE-Q-3162,Kenya,Audio,Bluetooth Speaker,6945.31,KES,"20W, waterproof IPX7, 15h playback",Margin 22% | Fulfilled from NL depot | Acme Electronics Ltd
CA-R-3163,Canada,Wearables,Fitness Tracker Band,40.34,CAD,"Steps, sleep, HR, 14-day battery",Stock in WH3 Berlin | Promo margin 12% | Africa Direct Trading
SA-S-3164,South Africa,Solar & Power,Solar Inverter TS-9000-X,24605.15,ZAR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Margin 22% | Acme Electronics Ltd | Fulfilled from NL depot
CA-T-3165,Canada,Personal Care,Electric Toothbrush,61.76,CAD,"Sonic, 3 modes, 2-week battery",Margin 22% | Stock in WH3 Berlin | Global Sourcing Co
NE-U-3166,Netherlands,Audio,Bluetooth Speaker,43.0,EUR,"20W, waterproof IPX7, 15h playback",Global Sourcing Co | Low stock alert | Margin 22%
CA-V-3167,Canada,Solar & Power,Solar Inverter TS-9000-X,1683.5,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Acme Electronics Ltd | Backorder until 02/15 | VIP margin 25%
UK-W-3168,United Kingdom,Kitchen Appliances,Coffee Maker Drip,28.59,GBP,"12-cup, programmable, thermal carafe",Global Sourcing Co | Promo margin 12% | Backorder until 02/15
GE-X-3169,Germany,Lighting,LED Desk Lamp,25.85,EUR,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Promo margin 12% | Africa Direct Trading
CA-Y-3170,Canada,Lighting,LED Desk Lamp,42.22,CAD,"Dimmable, USB port, 5 brightness levels",Bulk discount applies 15% | Fulfilled from NL depot | Pacific Imports Inc
GE-Z-3171,Germany,Home Appliances,Air Purifier Compact,85.38,EUR,"HEPA H13, 3 speeds, 25m² coverage",Target margin 18% | Low stock alert | Global Sourcing Co
CA-A-3172,Canada,Computing,"Tablet 10""",303.37,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",EuroTech Suppliers | Backorder until 02/15 | VIP margin 25%
GH-B-3173,Ghana,Kitchen Appliances,Coffee Maker Drip,535.59,GHS,"12-cup, programmable, thermal carafe",Warehouse A-12 | Africa Direct Trading | VIP margin 25%
US-C-3174,United States,Home Appliances,Air Purifier Compact,104.58,USD,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | Target margin 18% | Backorder until 02/15
FR-D-3175,France,Personal Care,Electric Toothbrush,43.33,EUR,"Sonic, 3 modes, 2-week battery",Promo margin 12% | Acme Electronics Ltd | Fulfilled from NL depot
KE-E-3176,Kenya,Computing,"Tablet 10""",29012.04,KES,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Backorder until 02/15 | Nordic Wholesale | Target margin 18%
UK-F-3177,United Kingdom,Wearables,Smart Watch Sport,77.05,GBP,"GPS, heart rate, 5ATM, 7-day battery",Nordic Wholesale | Backorder until 02/15 | VIP margin 25%
CA-G-3178,Canada,Solar & Power,Solar Inverter TS-9000-X,1850.6,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Warehouse A-12 | Target margin 18% | Acme Electronics Ltd
US-H-3179,United States,Audio,Bluetooth Speaker,51.57,USD,"20W, waterproof IPX7, 15h playback",Low stock alert | Bulk discount applies 15% | EuroTech Suppliers
CA-I-3180,Canada,Power & Batteries,Portable Power Bank 20K,33.48,CAD,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Warehouse A-12 | Africa Direct Trading
US-J-3181,United States,Power & Batteries,Portable Power Bank 20K,28.19,USD,"20000mAh, dual USB, 18W PD",Nordic Wholesale | Warehouse A-12 | VIP margin 25%
US-K-3182,United States,Kitchen Appliances,Coffee Maker Drip,36.83,USD,"12-cup, programmable, thermal carafe",Target margin 18% | Fulfilled from NL depot | Global Sourcing Co
US-L-3183,United States,Power & Batteries,Portable Power Bank 20K,28.19,USD,"20000mAh, dual USB, 18W PD",Margin 22% | EuroTech Suppliers | Backorder until 02/15
GE-M-3184,Germany,Lighting,LED Desk Lamp,27.37,EUR,"Dimmable, USB port, 5 brightness levels",VIP margin 25% | Pacific Imports Inc | Backorder until 02/15
NI-N-3185,Nigeria,Lighting,LED Desk Lamp,47919.48,NGN,"Dimmable, USB port, 5 brightness levels",Low stock alert | Africa Direct Trading | Promo margin 12%
SA-O-3186,South Africa,Personal Care,Electric Toothbrush,827.36,ZAR,"Sonic, 3 modes, 2-week battery",Stock in WH3 Berlin | VIP margin 25% | EuroTech Suppliers
CA-P-3187,Canada,Lighting,LED Desk Lamp,36.31,CAD,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | VIP margin 25% | Pacific Imports Inc
KE-Q-3188,Kenya,Home Appliances,Air Purifier Compact,12285.76,KES,"HEPA H13, 3 speeds, 25m² coverage",Warehouse A-12 | Global Sourcing Co | VIP margin 25%
GH-R-3189,Ghana,Audio,Bluetooth Speaker,607.62,GHS,"20W, waterproof IPX7, 15h playback",Bulk discount applies 15% | Stock in WH3 Berlin | Pacific Imports Inc
GH-S-3190,Ghana,Audio,Bluetooth Speaker,587.3,GHS,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | EuroTech Suppliers | Target margin 18%
GE-T-3191,Germany,Audio,Wireless Bluetooth Earbuds,35.19,EUR,"ANC, 24h battery, IPX5, USB-C",Backorder until 02/15 | Promo margin 12% | Global Sourcing Co
SA-U-3192,South Africa,Power & Batteries,Portable Power Bank 20K,469.29,ZAR,"20000mAh, dual USB, 18W PD",Low stock alert | Target margin 18% | Africa Direct Trading
SA-V-3193,South Africa,Computing,"Tablet 10""",4043.76,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Fulfilled from NL depot | Margin 22% | EuroTech Suppliers
GE-W-3194,Germany,Power & Batteries,Portable Power Bank 20K,22.6,EUR,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Warehouse A-12 | VIP margin 25%
SA-X-3195,South Africa,Lighting,LED Desk Lamp,544.21,ZAR,"Dimmable, USB port, 5 brightness levels",Promo margin 12% | Fulfilled from NL depot | Acme Electronics Ltd
NI-Y-3196,Nigeria,Wearables,Fitness Tracker Band,47862.67,NGN,"Steps, sleep, HR, 14-day battery",Acme Electronics Ltd | VIP margin 25% | Backorder until 02/15
US-Z-3197,United States,Solar & Power,Solar Inverter TS-9000-X,1359.11,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | Warehouse A-12 | Target margin 18%
GH-A-3198,Ghana,Power & Batteries,Portable Power Bank 20K,311.27,GHS,"20000mAh, dual USB, 18W PD",Acme Electronics Ltd | Low stock alert | Bulk discount applies 15%
NE-B-3199,Netherlands,Computing,"Tablet 10""",200.9,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",EuroTech Suppliers | Low stock alert | Target margin 18%
FR-C-3200,France,Home Appliances,Air Purifier Compact,83.33,EUR,"HEPA H13, 3 speeds, 25m² coverage",Low stock alert | Acme Electronics Ltd | VIP margin 25%
CA-D-3201,Canada,Kitchen Appliances,Coffee Maker Drip,50.49,CAD,"12-cup, programmable, thermal carafe",EuroTech Suppliers | Margin 22% | Backorder until 02/15
UK-E-3202,United Kingdom,Home Appliances,Electric Fan Tower,40.1,GBP,"Oscillating, 3 speeds, remote, timer",Margin 22% | Fulfilled from NL depot | Global Sourcing Co
KE-F-3203,Kenya,Home Appliances,Air Purifier Compact,13457.39,KES,"HEPA H13, 3 speeds, 25m² coverage",Stock in WH3 Berlin | VIP margin 25% | Nordic Wholesale
CA-G-3204,Canada,Wearables,Fitness Tracker Band,38.1,CAD,"Steps, sleep, HR, 14-day battery",Bulk discount applies 15% | Pacific Imports Inc | Stock in WH3 Berlin
SA-H-3205,South Africa,Solar & Power,Solar Inverter TS-9000-X,24086.8,ZAR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Global Sourcing Co | Bulk discount applies 15% | Stock in WH3 Berlin
UK-I-3206,United Kingdom,Audio,Wireless Bluetooth Earbuds,28.63,GBP,"ANC, 24h battery, IPX5, USB-C",Bulk discount applies 15% | EuroTech Suppliers | Backorder until 02/15
NI-J-3207,Nigeria,Wearables,Fitness Tracker Band,46378.67,NGN,"Steps, sleep, HR, 14-day battery",EuroTech Suppliers | Target margin 18% | Low stock alert
KE-K-3208,Kenya,Personal Care,Electric Toothbrush,5255.26,KES,"Sonic, 3 modes, 2-week battery",Global Sourcing Co | Promo margin 12% | Warehouse A-12
NI-L-3209,Nigeria,Lighting,LED Desk Lamp,43960.57,NGN,"Dimmable, USB port, 5 brightness levels",Backorder until 02/15 | VIP margin 25% | Africa Direct Trading
FR-M-3210,France,Wearables,Smart Watch Sport,89.28,EUR,"GPS, heart rate, 5ATM, 7-day battery",Pacific Imports Inc | Margin 22% | Stock in WH3 Berlin
KE-N-3211,Kenya,Audio,Bluetooth Speaker,6762.27,KES,"20W, waterproof IPX7, 15h playback",Backorder until 02/15 | Bulk discount applies 15% | Global Sourcing Co
KE-O-3212,Kenya,Wearables,Fitness Tracker Band,3753.39,KES,"Steps, sleep, HR, 14-day battery",Nordic Wholesale | Warehouse A-12 | Promo margin 12%
GE-P-3213,Germany,Computing,Webcam HD Pro,55.02,EUR,"1080p 60fps, built-in mic, auto-focus",Low stock alert | Nordic Wholesale | VIP margin 25%
SA-Q-3214,South Africa,Wearables,Fitness Tracker Band,579.93,ZAR,"Steps, sleep, HR, 14-day battery",Margin 22% | Warehouse A-12 | Africa Direct Trading
CA-R-3215,Canada,Audio,Wireless Bluetooth Earbuds,52.33,CAD,"ANC, 24h battery, IPX5, USB-C",Low stock alert | VIP margin 25% | Nordic Wholesale
CA-S-3216,Canada,Home Appliances,Air Purifier Compact,136.28,CAD,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | VIP margin 25% | Global Sourcing Co
NE-T-3217,Netherlands,Home Appliances,Air Purifier Compact,87.24,EUR,"HEPA H13, 3 speeds, 25m² coverage",Warehouse A-12 | Acme Electronics Ltd | Bulk discount applies 15%
GH-U-3218,Ghana,Computing,"Tablet 10""",2502.14,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Bulk discount applies 15% | Pacific Imports Inc | Warehouse A-12
NI-V-3219,Nigeria,Computing,Webcam HD Pro,84687.62,NGN,"1080p 60fps, built-in mic, auto-focus",VIP margin 25% | Low stock alert | Acme Electronics Ltd
CA-W-3220,Canada,Wearables,Smart Watch Sport,133.88,CAD,"GPS, heart rate, 5ATM, 7-day battery",Bulk discount applies 15% | Acme Electronics Ltd | Warehouse A-12
NI-X-3221,Nigeria,Home Appliances,Air Purifier Compact,140716.93,NGN,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | VIP margin 25% | Backorder until 02/15
US-Y-3222,United States,Wearables,Fitness Tracker Band,27.56,USD,"Steps, sleep, HR, 14-day battery",Stock in WH3 Berlin | Nordic Wholesale | Promo margin 12%
NI-Z-3223,Nigeria,Kitchen Appliances,Smart Kettle Pro,70398.91,NGN,"1.7L, 3000W, boil-dry protection, LED display",EuroTech Suppliers | Stock in WH3 Berlin | VIP margin 25%
GH-A-3224,Ghana,Power & Batteries,Portable Power Bank 20K,302.31,GHS,"20000mAh, dual USB, 18W PD",Fulfilled from NL depot | Global Sourcing Co | Margin 22%
GH-B-3225,Ghana,Home Appliances,Air Purifier Compact,1331.21,GHS,"HEPA H13, 3 speeds, 25m² coverage",Promo margin 12% | Stock in WH3 Berlin | Acme Electronics Ltd
US-C-3226,United States,Solar & Power,Solar Inverter TS-9000-X,1335.51,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Margin 22% | Stock in WH3 Berlin | Pacific Imports Inc
SA-D-3227,South Africa,Power & Batteries,Portable Power Bank 20K,489.17,ZAR,"20000mAh, dual USB, 18W PD",Stock in WH3 Berlin | Global Sourcing Co | Margin 22%
GH-E-3228,Ghana,Audio,Bluetooth Speaker,615.06,GHS,"20W, waterproof IPX7, 15h playback",EuroTech Suppliers | VIP margin 25% | Fulfilled from NL depot
NE-F-3229,Netherlands,Home Appliances,Electric Fan Tower,46.27,EUR,"Oscillating, 3 speeds, remote, timer",Africa Direct Trading | Margin 22% | Warehouse A-12
KE-G-3230,Kenya,Audio,Bluetooth Speaker,6963.47,KES,"20W, waterproof IPX7, 15h playback",Warehouse A-12 | Pacific Imports Inc | Margin 22%
NI-H-3231,Nigeria,Kitchen Appliances,Coffee Maker Drip,66727.29,NGN,"12-cup, programmable, thermal carafe",EuroTech Suppliers | Bulk discount applies 15% | Stock in WH3 Berlin
NI-I-3232,Nigeria,Wearables,Smart Watch Sport,134056.72,NGN,"GPS, heart rate, 5ATM, 7-day battery",Low stock alert | Africa Direct Trading | Promo margin 12%
