Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NI-A-0000,Nigeria,Kitchen Appliances,Smart Kettle Pro,69028.1,NGN,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Promo margin 12% | Backorder until 02/15
KE-M-6096,Kenya,Solar & Power,Solar Inverter TS-9000-X,164924.46,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Global Sourcing Co | Promo margin 12% | Fulfilled from NL depot
GE-N-6097,Germany,TV & Display,LED TV 55 inch,451.94,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Backorder until 02/15 | Nordic Wholesale | Bulk discount applies 15%
SA-O-6098,South Africa,Wearables,Smart Watch Sport,1570.63,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Bulk discount applies 15% | Fulfilled from NL depot | Pacific Imports Inc
GE-P-6099,Germany,Kitchen Appliances,Coffee Maker Drip,38.85,EUR,"12-cup, programmable, thermal carafe",Acme Electronics Ltd | VIP margin 25% | Backorder until 02/15
GH-Q-6100,Ghana,Power & Batteries,Portable Power Bank 20K,318.42,GHS,"20000mAh, dual USB, 18W PD",EuroTech Suppliers | Backorder until 02/15 | Bulk discount applies 15%
SA-R-6101,South Africa,Computing,Mechanical Keyboard,1483.73,ZAR,"Cherry MX, RGB, wired, UK layout",Warehouse A-12 | Promo margin 12% | EuroTech Suppliers
CD-S-6102,Côte d'Ivoire,Home Appliances,Air Purifier Compact,62138.85,XOF,"HEPA H13, 3 speeds, 25m² coverage",VIP margin 25% | Africa Direct Trading | Stock in WH3 Berlin
NE-T-6103,Netherlands,Lighting,LED Desk Lamp,26.84,EUR,"Dimmable, USB port, 5 brightness levels",Promo margin 12% | Fulfilled from NL depot | Nordic Wholesale
CA-U-6104,Canada,Computing,"Tablet 10""",293.67,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Africa Direct Trading | Backorder until 02/15 | Margin 22%
FR-V-6105,France,TV & Display,LED TV 55 inch,469.7,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Backorder until 02/15 | Pacific Imports Inc | VIP margin 25%
GH-W-6106,Ghana,Home Appliances,Air Purifier Compact,1205.3,GHS,"HEPA H13, 3 speeds, 25m² coverage",Target margin 18% | Fulfilled from NL depot | Acme Electronics Ltd
GH-X-6107,Ghana,TV & Display,LED TV 55 inch,5360.62,GHS,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Acme Electronics Ltd | Bulk discount applies 15% | Backorder until 02/15
US-Y-6108,United States,Solar & Power,Solar Inverter TS-9000-X,1223.11,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Fulfilled from NL depot | Africa Direct Trading
GE-Z-6109,Germany,Solar & Power,Solar Inverter TS-9000-X,1265.73,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Target margin 18% | Low stock alert | Pacific Imports Inc
CA-A-6110,Canada,Audio,Bluetooth Speaker,63.73,CAD,"20W, waterproof IPX7, 15h playback",Fulfilled from NL depot | Nordic Wholesale | VIP margin 25%
NE-B-6111,Netherlands,Computing,Webcam HD Pro,53.0,EUR,"1080p 60fps, built-in mic, auto-focus",Africa Direct Trading | Target margin 18% | Backorder until 02/15
GE-C-6112,Germany,Computing,Mechanical Keyboard,71.9,EUR,"Cherry MX, RGB, wired, UK layout",VIP margin 25% | Warehouse A-12 | Nordic Wholesale
NI-D-6113,Nigeria,Computing,"Tablet 10""",314092.25,NGN,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Fulfilled from NL depot | Nordic Wholesale | Margin 22%
FR-E-6114,France,Computing,"Tablet 10""",201.78,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Margin 22% | Acme Electronics Ltd | Backorder until 02/15
CA-F-6115,Canada,Personal Care,Electric Toothbrush,65.58,CAD,"Sonic, 3 modes, 2-week battery",Pacific Imports Inc | Margin 22% | Fulfilled from NL depot
FR-G-6116,France,Power & Batteries,Portable Power Bank 20K,23.53,EUR,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Warehouse A-12 | Bulk discount applies 15%
NE-H-6117,Netherlands,Lighting,LED Desk Lamp,27.35,EUR,"Dimmable, USB port, 5 brightness levels",VIP margin 25% | EuroTech Suppliers | Stock in WH3 Berlin
GH-I-6118,Ghana,Solar & Power,Solar Inverter TS-9000-X,16291.41,GHS,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Nordic Wholesale | Backorder until 02/15 | VIP margin 25%
SA-J-6119,South Africa,Wearables,Fitness Tracker Band,570.74,ZAR,"Steps, sleep, HR, 14-day battery",Target margin 18% | EuroTech Suppliers | Low stock alert
CD-K-6120,Côte d'Ivoire,Lighting,LED Desk Lamp,16554.5,XOF,"Dimmable, USB port, 5 brightness levels",Fulfilled from NL depot | Acme Electronics Ltd | Promo margin 12%
NE-L-6121,Netherlands,Audio,Bluetooth Speaker,48.13,EUR,"20W, waterproof IPX7, 15h playback",Target margin 18% | Warehouse A-12 | Pacific Imports Inc
US-M-6122,United States,Wearables,Smart Watch Sport,90.83,USD,"GPS, heart rate, 5ATM, 7-day battery",Fulfilled from NL depot | Target margin 18% | Pacific Imports Inc
US-N-6123,United States,Wearables,Smart Watch Sport,89.0,USD,"GPS, heart rate, 5ATM, 7-day battery",Nordic Wholesale | Low stock alert | Promo margin 12%
UK-O-6124,United Kingdom,Personal Care,Electric Toothbrush,36.83,GBP,"Sonic, 3 modes, 2-week battery",Margin 22% | Low stock alert | Global Sourcing Co
GH-P-6125,Ghana,Computing,Webcam HD Pro,749.9,GHS,"1080p 60fps, built-in mic, auto-focus",Africa Direct Trading | Low stock alert | Target margin 18%
NI-Q-6126,Nigeria,Home Appliances,Air Purifier Compact,152769.87,NGN,"HEPA H13, 3 speeds, 25m² coverage",EuroTech Suppliers | Margin 22% | Fulfilled from NL depot
NE-R-6127,Netherlands,Solar & Power,Solar Inverter TS-9000-X,1144.23,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Fulfilled from NL depot | Nordic Wholesale | VIP margin 25%
GH-S-6128,Ghana,Computing,Webcam HD Pro,743.24,GHS,"1080p 60fps, built-in mic, auto-focus",VIP margin 25% | Pacific Imports Inc | Warehouse A-12
FR-T-6129,France,Home Appliances,Electric Fan Tower,53.48,EUR,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Margin 22% | Africa Direct Trading
SA-U-6130,South Africa,Home Appliances,Electric Fan Tower,1013.34,ZAR,"Oscillating, 3 speeds, remote, timer",VIP margin 25% | Fulfilled from NL depot | Nordic Wholesale
SA-V-6131,South Africa,Wearables,Smart Watch Sport,1730.51,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Bulk discount applies 15% | Stock in WH3 Berlin | Acme Electronics Ltd
CD-W-6132,Côte d'Ivoire,Power & Batteries,Portable Power Bank 20K,17102.02,XOF,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Target margin 18% | Backorder until 02/15
UK-X-6133,United Kingdom,Lighting,LED Desk Lamp,23.58,GBP,"Dimmable, USB port, 5 brightness levels",Nordic Wholesale | Promo margin 12% | Low stock alert
CA-Y-6134,Canada,Home Appliances,Electric Fan Tower,68.78,CAD,"Oscillating, 3 speeds, remote, timer",Margin 22% | Warehouse A-12 | Nordic Wholesale
CD-Z-6135,Côte d'Ivoire,Computing,Webcam HD Pro,36781.47,XOF,"1080p 60fps, built-in mic, auto-focus",Stock in WH3 Berlin | VIP margin 25% | Africa Direct Trading
GE-A-6136,Germany,TV & Display,LED TV 55 inch,405.81,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Stock in WH3 Berlin | Africa Direct Trading | VIP margin 25%
CD-B-6137,Côte d'Ivoire,Computing,"Tablet 10""",115463.82,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Margin 22% | EuroTech Suppliers | Stock in WH3 Berlin
GH-C-6138,Ghana,Power & Batteries,Portable Power Bank 20K,316.59,GHS,"20000mAh, dual USB, 18W PD",VIP margin 25% | Backorder until 02/15 | Acme Electronics Ltd
GE-D-6139,Germany,Home Appliances,Air Purifier Compact,88.11,EUR,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Africa Direct Trading | Bulk discount applies 15%
KE-E-6140,Kenya,Kitchen Appliances,Smart Kettle Pro,5888.29,KES,"1.7L, 3000W, boil-dry protection, LED display",Backorder until 02/15 | Acme Electronics Ltd | VIP margin 25%
GH-F-6141,Ghana,TV & Display,LED TV 55 inch,5358.01,GHS,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Nordic Wholesale | Warehouse A-12 | Bulk discount applies 15%
NI-G-6142,Nigeria,Wearables,Smart Watch Sport,136996.14,NGN,"GPS, heart rate, 5ATM, 7-day battery",Low stock alert | Nordic Wholesale | Promo margin 12%
CD-H-6143,Côte d'Ivoire,Home Appliances,Electric Fan Tower,35100.37,XOF,"Oscillating, 3 speeds, remote, timer",Pacific Imports Inc | Stock in WH3 Berlin | Promo margin 12%
KE-I-6144,Kenya,Solar & Power,Solar Inverter TS-9000-X,168531.42,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | Promo margin 12% | Warehouse A-12
FR-J-6145,France,Lighting,LED Desk Lamp,25.7,EUR,"Dimmable, USB port, 5 brightness levels",Nordic Wholesale | VIP margin 25% | Warehouse A-12
CA-K-6146,Canada,Computing,Mechanical Keyboard,105.7,CAD,"Cherry MX, RGB, wired, UK layout",Target margin 18% | Low stock alert | Acme Electronics Ltd
KE-L-6147,Kenya,Solar & Power,Solar Inverter TS-9000-X,154025.28,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Target margin 18% | Backorder until 02/15 | Global Sourcing Co
GH-M-6148,Ghana,Lighting,LED Desk Lamp,369.7,GHS,"Dimmable, USB port, 5 brightness levels",Target margin 18% | Acme Electronics Ltd | Low stock alert
UK-N-6149,United Kingdom,Computing,Webcam HD Pro,48.0,GBP,"1080p 60fps, built-in mic, auto-focus",Nordic Wholesale | VIP margin 25% | Low stock alert
GH-O-6150,Ghana,Personal Care,Electric Toothbrush,555.1,GHS,"Sonic, 3 modes, 2-week battery",Backorder until 02/15 | Promo margin 12% | Africa Direct Trading
NE-P-6151,Netherlands,Audio,Wireless Bluetooth Earbuds,33.32,EUR,"ANC, 24h battery, IPX5, USB-C",Fulfilled from NL depot | Pacific Imports Inc | Bulk discount applies 15%
NE-Q-6152,Netherlands,Home Appliances,Electric Fan Tower,48.27,EUR,"Oscillating, 3 speeds, remote, timer",Target margin 18% | Africa Direct Trading | Stock in WH3 Berlin
CA-R-6153,Canada,Audio,Bluetooth Speaker,70.65,CAD,"20W, waterproof IPX7, 15h playback",Margin 22% | Backorder until 02/15 | EuroTech Suppliers
NE-S-6154,Netherlands,Home Appliances,Air Purifier Compact,85.24,EUR,"HEPA H13, 3 speeds, 25m² coverage",Promo margin 12% | Warehouse A-12 | Pacific Imports Inc
KE-T-6155,Kenya,Computing,Mechanical Keyboard,9140.54,KES,"Cherry MX, RGB, wired, UK layout",Warehouse A-12 | Nordic Wholesale | Bulk discount applies 15%
GE-U-6156,Germany,TV & Display,LED TV 55 inch,423.57,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Pacific Imports Inc | Stock in WH3 Berlin | Bulk discount applies 15%
CD-V-6157,Côte d'Ivoire,Computing,"Tablet 10""",114737.63,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Bulk discount applies 15% | Fulfilled from NL depot | Nordic Wholesale
GH-W-6158,Ghana,Audio,Bluetooth Speaker,573.07,GHS,"20W, waterproof IPX7, 15h playback",Margin 22% | Stock in WH3 Berlin | Global Sourcing Co
US-X-6159,United States,Wearables,Fitness Tracker Band,31.86,USD,"Steps, sleep, HR, 14-day battery",VIP margin 25% | Pacific Imports Inc | Fulfilled from NL depot
GE-Y-6160,Germany,Home Appliances,Air Purifier Compact,89.17,EUR,"HEPA H13, 3 speeds, 25m² coverage",Pacific Imports Inc | VIP margin 25% | Fulfilled from NL depot
US-Z-6161,United States,Kitchen Appliances,Smart Kettle Pro,51.19,USD,"1.7L, 3000W, boil-dry protection, LED display",Target margin 18% | Africa Direct Trading | Warehouse A-12
KE-A-6162,Kenya,Audio,Wireless Bluetooth Earbuds,4696.03,KES,"ANC, 24h battery, IPX5, USB-C",VIP margin 25% | Fulfilled from NL depot | Acme Electronics Ltd
GE-B-6163,Germany,Computing,Webcam HD Pro,51.06,EUR,"1080p 60fps, built-in mic, auto-focus",Backorder until 02/15 | Target margin 18% | EuroTech Suppliers
FR-C-6164,France,Home Appliances,Electric Fan Tower,45.59,EUR,"Oscillating, 3 speeds, remote, timer",Bulk discount applies 15% | Warehouse A-12 | EuroTech Suppliers
SA-D-6165,South Africa,Kitchen Appliances,Coffee Maker Drip,727.47,ZAR,"12-cup, programmable, thermal carafe",Acme Electronics Ltd | Promo margin 12% | Backorder until 02/15
GH-E-6166,Ghana,Audio,Bluetooth Speaker,673.64,GHS,"20W, waterproof IPX7, 15h playback",Warehouse A-12 | Acme Electronics Ltd | Promo margin 12%
SA-F-6167,South Africa,Power & Batteries,Portable Power Bank 20K,440.52,ZAR,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Fulfilled from NL depot | Bulk discount applies 15%
FR-G-6168,France,Computing,"Tablet 10""",203.65,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Stock in WH3 Berlin | EuroTech Suppliers | Target margin 18%
FR-H-6169,France,Computing,Webcam HD Pro,50.9,EUR,"1080p 60fps, built-in mic, auto-focus",Stock in WH3 Berlin | VIP margin 25% | Acme Electronics Ltd
SA-I-6170,South Africa,Personal Care,Electric Toothbrush,807.49,ZAR,"Sonic, 3 modes, 2-week battery",Margin 22% | Stock in WH3 Berlin | Global Sourcing Co
GE-J-6171,Germany,Home Appliances,Air Purifier Compact,96.26,EUR,"HEPA H13, 3 speeds, 25m² coverage",EuroTech Suppliers | Low stock alert | Target margin 18%
GE-K-6172,Germany,Kitchen Appliances,Smart Kettle Pro,42.09,EUR,"1.7L, 3000W, boil-dry protection, LED display",Low stock alert | Margin 22% | Acme Electronics Ltd
KE-L-6173,Kenya,Lighting,LED Desk Lamp,3782.79,KES,"Dimmable, USB port, 5 brightness levels",Bulk discount applies 15% | Africa Direct Trading | Fulfilled from NL depot
KE-M-6174,Kenya,Wearables,Fitness Tracker Band,3883.71,KES,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Africa Direct Trading | Promo margin 12%
UK-N-6175,United Kingdom,Home Appliances,Air Purifier Compact,85.78,GBP,"HEPA H13, 3 speeds, 25m² coverage",Target margin 18% | Pacific Imports Inc | Fulfilled from NL depot
NI-O-6176,Nigeria,Lighting,LED Desk Lamp,48436.66,NGN,"Dimmable, USB port, 5 brightness levels",Bulk discount applies 15% | Backorder until 02/15 | EuroTech Suppliers
SA-P-6177,South Africa,TV & Display,LED TV 55 inch,9202.85,ZAR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Promo margin 12% | Low stock alert | EuroTech Suppliers
FR-Q-6178,France,Audio,Bluetooth Speaker,45.12,EUR,"20W, waterproof IPX7, 15h playback",Nordic Wholesale | Backorder until 02/15 | Bulk discount applies 15%
CA-R-6179,Canada,Computing,"Tablet 10""",259.9,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | Bulk discount applies 15% | Nordic Wholesale
KE-S-6180,Kenya,Lighting,LED Desk Lamp,3658.52,KES,"Dimmable, USB port, 5 brightness levels",Africa Direct Trading | Target margin 18% | Stock in WH3 Berlin
FR-T-6181,France,Audio,Bluetooth Speaker,47.46,EUR,"20W, waterproof IPX7, 15h playback",Backorder until 02/15 | Margin 22% | EuroTech Suppliers
GH-U-6182,Ghana,Personal Care,Electric Toothbrush,552.31,GHS,"Sonic, 3 modes, 2-week battery",EuroTech Suppliers | Low stock alert | Promo margin 12%
KE-V-6183,Kenya,Computing,"Tablet 10""",24482.81,KES,"128GB, 10.1"" FHD, 4GB RAM, WiFi",VIP margin 25% | Low stock alert | Pacific Imports Inc
SA-W-6184,South Africa,Solar & Power,Solar Inverter TS-9000-X,21288.31,ZAR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Margin 22% | Stock in WH3 Berlin | Pacific Imports Inc
KE-X-6185,Kenya,Computing,Mechanical Keyboard,10305.56,KES,"Cherry MX, RGB, wired, UK layout",Acme Electronics Ltd | Warehouse A-12 | Promo margin 12%
GH-Y-6186,Ghana,Solar & Power,Solar Inverter TS-9000-X,17050.5,GHS,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Pacific Imports Inc | Low stock alert | Bulk discount applies 15%
NE-Z-6187,Netherlands,Audio,Wireless Bluetooth Earbuds,32.98,EUR,"ANC, 24h battery, IPX5, USB-C",Pacific Imports Inc | Backorder until 02/15 | Bulk discount applies 15%
SA-A-6188,South Africa,Home Appliances,Electric Fan Tower,979.5,ZAR,"Oscillating, 3 speeds, remote, timer",VIP margin 25% | Nordic Wholesale | Low stock alert
UK-B-6189,United Kingdom,Kitchen Appliances,Coffee Maker Drip,31.36,GBP,"12-cup, programmable, thermal carafe",Global Sourcing Co | Stock in WH3 Berlin | Bulk discount applies 15%
FR-C-6190,France,Solar & Power,Solar Inverter TS-9000-X,1147.55,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Margin 22% | Pacific Imports Inc | Low stock alert
NE-D-6191,Netherlands,Home Appliances,Electric Fan Tower,46.74,EUR,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Promo margin 12% | EuroTech Suppliers
CA-E-6192,Canada,Power & Batteries,Portable Power Bank 20K,32.93,CAD,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Bulk discount applies 15% | Stock in WH3 Berlin
UK-F-6193,United Kingdom,Computing,Mechanical Keyboard,65.14,GBP,"Cherry MX, RGB, wired, UK layout",Backorder until 02/15 | VIP margin 25% | Nordic Wholesale
CD-G-6194,Côte d'Ivoire,Computing,Webcam HD Pro,32689.17,XOF,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Fulfilled from NL depot | Africa Direct Trading
FR-H-6195,France,Power & Batteries,Portable Power Bank 20K,24.63,EUR,"20000mAh, dual USB, 18W PD",EuroTech Suppliers | VIP margin 25% | Fulfilled from NL depot
UK-I-6196,United Kingdom,Computing,Mechanical Keyboard,61.99,GBP,"Cherry MX, RGB, wired, UK layout",Bulk discount applies 15% | Global Sourcing Co | Warehouse A-12
KE-J-6197,Kenya,Kitchen Appliances,Smart Kettle Pro,5686.12,KES,"1.7L, 3000W, boil-dry protection, LED display",Low stock alert | Bulk discount applies 15% | EuroTech Suppliers
CD-K-6198,Côte d'Ivoire,Lighting,LED Desk Lamp,17205.54,XOF,"Dimmable, USB port, 5 brightness levels",Margin 22% | Stock in WH3 Berlin | Global Sourcing Co
NE-L-6199,Netherlands,Home Appliances,Electric Fan Tower,47.18,EUR,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Bulk discount applies 15% | Acme Electronics Ltd
NI-M-6200,Nigeria,Computing,Webcam HD Pro,96421.24,NGN,"1080p 60fps, built-in mic, auto-focus",Global Sourcing Co | Bulk discount applies 15% | Stock in WH3 Berlin
US-N-6201,United States,Computing,"Tablet 10""",209.13,USD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Margin 22% | Acme Electronics Ltd | Warehouse A-12
SA-O-6202,South Africa,Computing,Mechanical Keyboard,1457.99,ZAR,"Cherry MX, RGB, wired, UK layout",Global Sourcing Co | Warehouse A-12 | Promo margin 12%
NI-P-6203,Nigeria,Computing,Webcam HD Pro,96711.35,NGN,"1080p 60fps, built-in mic, auto-focus",EuroTech Suppliers | Backorder until 02/15 | Target margin 18%
CD-Q-6204,Côte d'Ivoire,Computing,Mechanical Keyboard,47417.37,XOF,"Cherry MX, RGB, wired, UK layout",Fulfilled from NL depot | Target margin 18% | Nordic Wholesale
US-R-6205,United States,Computing,"Tablet 10""",209.38,USD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Fulfilled from NL depot | Pacific Imports Inc | Target margin 18%
NE-S-6206,Netherlands,Personal Care,Electric Toothbrush,41.03,EUR,"Sonic, 3 modes, 2-week battery",VIP margin 25% | EuroTech Suppliers | Low stock alert
CA-T-6207,Canada,Audio,Bluetooth Speaker,67.67,CAD,"20W, waterproof IPX7, 15h playback",Global Sourcing Co | Target margin 18% | Low stock alert
FR-U-6208,France,Computing,"Tablet 10""",179.96,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Backorder until 02/15 | Bulk discount applies 15% | Pacific Imports Inc
KE-V-6209,Kenya,Solar & Power,Solar Inverter TS-9000-X,163663.91,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Stock in WH3 Berlin | Acme Electronics Ltd | VIP margin 25%
NE-W-6210,Netherlands,Audio,Bluetooth Speaker,42.6,EUR,"20W, waterproof IPX7, 15h playback",Fulfilled from NL depot | Nordic Wholesale | Target margin 18%
GE-X-6211,Germany,Home Appliances,Electric Fan Tower,45.95,EUR,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | Africa Direct Trading | Stock in WH3 Berlin
CD-Y-6212,Côte d'Ivoire,Home Appliances,Air Purifier Compact,54198.69,XOF,"HEPA H13, 3 speeds, 25m² coverage",Stock in WH3 Berlin | Africa Direct Trading | Target margin 18%
KE-Z-6213,Kenya,Computing,Mechanical Keyboard,10032.1,KES,"Cherry MX, RGB, wired, UK layout",Fulfilled from NL depot | Africa Direct Trading | Margin 22%
KE-A-6214,Kenya,Kitchen Appliances,Coffee Maker Drip,5030.15,KES,"12-cup, programmable, thermal carafe",Nordic Wholesale | Target margin 18% | Fulfilled from NL depot
SA-B-6215,South Africa,Computing,Webcam HD Pro,1073.04,ZAR,"1080p 60fps, built-in mic, auto-focus",Bulk discount applies 15% | Acme Electronics Ltd | Fulfilled from NL depot
SA-C-6216,South Africa,Solar & Power,Solar Inverter TS-9000-X,20676.18,ZAR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | Low stock alert | Margin 22%
GH-D-6217,Ghana,Solar & Power,Solar Inverter TS-9000-X,16458.82,GHS,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Africa Direct Trading | Stock in WH3 Berlin | VIP margin 25%
GE-E-6218,Germany,Audio,Bluetooth Speaker,42.11,EUR,"20W, waterproof IPX7, 15h playback",Target margin 18% | Warehouse A-12 | Pacific Imports Inc
